date,meantemp,humidity,wind_speed,meanpressure
2010-02-14,27.572194170293745,57,3.686030259065893,990.9545047414961
2010-02-15,28.55807439044445,45,2.1822814262742534,1018.1265099120732
2010-02-16,19.376789540810655,76,1.435029796463003,1032.8245421655731
2010-02-17,17.32942914632189,87,9.588844121948823,998.694427977527
2010-02-18,31.388384109492545,56,6.193917387900573,1015.5526259587901
2010-02-19,26.661570059897958,82,7.422234700247725,1007.930952208624
2010-02-20,21.25756731721723,71,3.4959555610281163,1020.2150252556985
2010-02-21,32.75575987761262,88,4.234897730193144,1013.2766984327543
2010-02-22,25.578373171464293,76,2.750777942018873,1001.399453455824
2010-02-23,30.896485920319133,63,1.4211738741715352,1005.1889628605027
2010-02-24,25.337592407050543,66,2.200800555695046,1006.6969946801579
2010-02-25,35.303739624409936,35,8.076383430316614,1028.443182079872
2010-02-26,33.77670421221602,36,6.9366851492458705,1027.9325927693014
2010-02-27,23.75517925760463,54,5.69582432186203,1011.886521128873
2010-02-28,29.85785475477178,62,5.013353792234296,1027.2780343345134
2010-03-01,28.226879747925736,84,9.263125694733182,1013.2681616060382
2010-03-02,31.843157787661745,87,1.1909820038973498,1011.7333724154981
2010-03-03,20.17538269709948,36,3.1657077257602015,1015.5711784055118
2010-03-04,28.430257299992196,86,3.8244096089217834,1017.8482527862363
2010-03-05,30.29212243424794,41,7.933045216021484,1009.44555207135
2010-03-06,16.20630256788443,45,9.928888891538728,1015.2186574218222
2010-03-07,19.083707436671126,72,2.786369890192954,1022.8732250564652
2010-03-08,14.803839111199498,36,8.805919674302267,1016.2953963920605
2010-03-09,23.652965827777212,80,8.390916224102018,1015.4278290212432
2010-03-10,28.58771127897981,61,2.634245277596783,1019.941802142808
2010-03-11,32.51178526048014,37,4.293659511892614,1021.6670606085861
2010-03-12,25.370473902098876,74,4.391892258278931,1014.3738418138707
2010-03-13,33.14307772785646,88,9.793096351002305,1010.2581894292185
2010-03-14,18.099492708925542,33,2.218473063099534,1016.8920330347423
2010-03-15,16.483087803224226,96,8.09200072549543,999.060362701767
2010-03-16,24.722261505516904,58,3.674830784644544,1012.8967800449615
2010-03-17,26.920327244696537,58,7.443268284873524,990.2844009168574
2010-03-18,24.836526259529535,57,4.490104540808797,998.242082165635
2010-03-19,14.662789499800617,73,5.9944177496071305,996.7381415058329
2010-03-20,24.55439980243606,33,8.409811846598245,1025.4735174245304
2010-03-21,18.477652497475734,38,8.1395728673469,1015.1398181596933
2010-03-22,28.348362744150194,34,8.731020243627151,1002.3795097678367
2010-03-23,26.83299123048424,85,1.0663645907742607,1019.9106604344536
2010-03-24,20.300601068363225,79,7.074480253877576,1024.8865447936653
2010-03-25,22.430665413316532,44,1.8298800788567473,1020.0848555614738
2010-03-26,19.70393239055524,61,4.450276396174905,1013.1128987150742
2010-03-27,24.68660451363414,57,5.711589943019541,1017.3248661841936
2010-03-28,29.775711602506192,51,4.326025105094892,1024.0149653314272
2010-03-29,20.07136976832228,46,5.436310920128571,1010.3075416233735
2010-03-30,27.520232577589223,88,9.966999933586882,1015.2986692325783
2010-03-31,22.348711908137794,86,1.78456448027212,1012.4280695539356
2010-04-01,21.03563583868828,55,6.916832430696043,998.8658414734751
2010-04-02,24.464848200227213,54,4.262009180663345,1024.165681806443
2010-04-03,19.82378838790313,39,1.7635930896196235,1035.57271864994
2010-04-04,22.23175347326409,74,2.0079992520559404,1006.2620537875881
2010-04-05,19.010610537055758,40,9.51809450933336,1024.626802348863
2010-04-06,34.82362566458195,82,8.856214218761739,1006.5800622023839
2010-04-07,25.176317759858645,97,9.116898623942708,1016.3278781507706
2010-04-08,21.50137246003707,57,9.919561370360173,1030.0801227378977
2010-04-09,26.06989955367111,94,2.4789962050809207,1009.7956101460788
2010-04-10,24.43835975154585,78,3.8766737049585864,1014.8531358560813
2010-04-11,23.895152002333884,76,6.857580784286234,996.9849700349192
2010-04-12,28.070833500217127,81,5.0961241286761485,1008.3579565605377
2010-04-13,28.787538550236526,83,4.474700567094168,995.937276779993
2010-04-14,22.34749426194736,89,3.899206868688134,1019.29178119875
2010-04-15,22.1209087967766,86,6.140916003462796,1023.3163755895158
2010-04-16,23.62474151424178,76,5.968137572080779,1012.783651134292
2010-04-17,13.490394176322075,60,2.0338494236102806,1017.858869672568
2010-04-18,17.42404468900724,75,4.981528456425171,1011.7426954474955
2010-04-19,31.834371337222624,55,5.7579818739935735,1022.4054536587444
2010-04-20,33.22483856750642,34,5.91772591794821,1016.294619351252
2010-04-21,23.75481980221811,81,2.496018332667342,995.1433664419644
2010-04-22,27.882784815278832,83,7.551578226396725,1024.3998081809282
2010-04-23,26.556250772717682,62,0.7393914008001615,1011.1045720541684
2010-04-24,40.39440404227619,79,3.8709026276600453,1002.296205287916
2010-04-25,30.597874557172883,67,7.912020161088519,1010.61066027656
2010-04-26,24.360412042596167,56,5.856982750026322,995.9793035145356
2010-04-27,20.22229779699787,44,2.9810431088531724,1002.5011068876096
2010-04-28,16.96776839871214,90,7.102054633758954,1016.4294961011539
2010-04-29,26.017318179336115,50,5.890213969482697,1017.2671168634057
2010-04-30,21.218246273578483,75,8.064314289835679,1018.0643883425516
2010-05-01,17.88873145201163,98,7.482739268803322,1015.032098677635
2010-05-02,21.767135578787368,35,6.296025259344229,1008.0713487652799
2010-05-03,19.592259981928024,67,5.137687915452733,1014.4554086053944
2010-05-04,33.43570817536282,91,1.7652301938414725,1010.6279255305211
2010-05-05,29.408198784747253,91,2.9826636699111457,998.7421840192482
2010-05-06,24.960136793416915,75,4.48144499271231,1007.2758500898941
2010-05-07,32.39972069445013,42,6.1933432265606925,1023.8954123116903
2010-05-08,25.38684153823809,32,5.380224624545396,1030.8829415205494
2010-05-09,20.69357899335868,35,3.23775299661553,1021.5127504411869
2010-05-10,32.61562038634828,37,0.5614113990022502,1030.436977609924
2010-05-11,27.694550218423295,73,5.214272608057732,1015.8538861013495
2010-05-12,19.81376922836772,62,3.2134468913413095,1032.4237608470253
2010-05-13,24.04830660958196,79,7.4787788567500835,1035.5448844032858
2010-05-14,20.621908733076214,40,0.7274895200695932,997.6653050196381
2010-05-15,18.086001345178317,57,6.055864207405013,1017.2149330713283
2010-05-16,29.630887737658206,99,9.444005256307621,1015.8643018908754
2010-05-17,34.54708320235065,70,2.1568880375592454,1010.758961844159
2010-05-18,18.007162130904295,45,4.980670162130656,1019.9191553815139
2010-05-19,27.814846183452854,97,1.3685089222628126,1015.4112506864187
2010-05-20,21.746787154390866,77,6.44397816648285,1007.6455107960795
2010-05-21,22.56437308117652,85,5.730050965664143,1014.7339489496302
2010-05-22,22.038030378805654,93,4.369972480021907,1027.0459457936838
2010-05-23,20.68004615160092,88,5.4530817040005415,1016.8253809688267
2010-05-24,25.242608139724133,91,9.017459255455597,1021.2695474825613
2010-05-25,20.84524941794481,40,2.364795871955137,1012.2294689972091
2010-05-26,26.352284128899193,47,0.7143628612007987,1019.5206401015162
2010-05-27,24.748809452754315,48,8.685816404641459,1002.9078546951682
2010-05-28,23.80525976566795,84,5.982612282685111,1010.0027950058021
2010-05-29,20.46218168979201,55,8.961255326887503,1013.9733139143407
2010-05-30,22.116143347158335,35,6.17097962242514,1002.2366407937346
2010-05-31,28.77695612912878,33,8.196530354617174,1006.6978328110773
2010-06-01,27.504585938121902,58,4.581896951873905,1018.1311176857389
2010-06-02,20.112223776007244,88,7.623669347238553,1016.2983191628804
2010-06-03,25.49666152714613,46,9.173893935453632,1023.0636542465771
2010-06-04,28.756935616858947,72,5.93516815536096,1008.9948898181484
2010-06-05,16.652973594393142,95,2.2174589303426053,1015.5760222600525
2010-06-06,27.716800961899676,63,3.0535773427868826,1008.2813258911617
2010-06-07,21.686881205270765,37,2.387123480525355,1022.0612854910933
2010-06-08,27.852993342965796,42,2.8451417621594626,1026.9074611602525
2010-06-09,21.183704217287417,37,3.4109467688348456,1019.8332482725281
2010-06-10,15.975589496677404,94,5.7737709741552905,1025.611942762766
2010-06-11,16.862287810584185,72,6.085920479906411,1015.3249986288786
2010-06-12,25.24042473330691,68,4.5517475987976805,1023.0559383499517
2010-06-13,26.29861250860741,88,6.346497408297936,1015.7541774261246
2010-06-14,20.478416874477958,73,1.2749617933079762,1004.7507193341423
2010-06-15,28.19296229388687,38,1.3339882520525197,1017.4672138869861
2010-06-16,16.6923996886552,66,2.1323798733977553,1005.0470330620949
2010-06-17,24.66960100676342,65,5.421736231383275,1038.391289515689
2010-06-18,18.944919001187717,57,2.532949447633979,1011.6591184122467
2010-06-19,21.740819460989204,71,3.1912018331794845,1021.4503785544899
2010-06-20,25.23699335658207,72,4.302971943643444,1014.8758678047441
2010-06-21,20.69793317358024,71,8.212728178098608,1002.6638657596409
2010-06-22,23.077222278850872,95,0.6316902911721711,996.0147696993542
2010-06-23,30.0314640460722,84,6.669098792247913,1022.4901395507413
2010-06-24,22.115540652384254,77,6.854327044886511,1030.4934092677106
2010-06-25,29.17846056032571,51,8.087229913388047,1007.6519629278964
2010-06-26,19.351465726711908,56,9.361152921072975,998.4330748044041
2010-06-27,27.649020889576413,96,0.6913095650182534,1011.7483726757838
2010-06-28,32.207843103289505,42,1.9609452023755538,1005.6288295476127
2010-06-29,12.641777499363553,74,8.918627293531934,1008.4968432013791
2010-06-30,21.015523722647615,39,4.855926340776646,1021.1037369972529
2010-07-01,27.8853606359027,38,5.863611069867903,1014.4953695259716
2010-07-02,23.984773069785035,83,6.7987584353699,1006.7049244111798
2010-07-03,26.855729366856544,56,6.951132742708555,1020.8850078626119
2010-07-04,21.980074066420897,63,9.351533831506828,1021.668723450758
2010-07-05,25.4329489373645,30,9.971019465410862,1011.6294251395537
2010-07-06,24.221613823039604,61,7.341495878843932,1016.3791652091807
2010-07-07,30.838910308299035,96,3.2286014874489326,1020.2050188307697
2010-07-08,26.272104216506065,49,8.857647821796265,1019.2610313098339
2010-07-09,26.68801331037601,64,0.9675986881372353,1015.4061408696554
2010-07-10,22.940615169387662,46,2.695268102307714,1029.325861182253
2010-07-11,22.561968879637533,47,9.025164315905291,1020.8268081301519
2010-07-12,22.837209060901895,74,2.9338193871738723,1010.4932098350226
2010-07-13,26.972260711891483,82,2.5961850664066106,1010.5533093230109
2010-07-14,22.895077595898684,97,1.8121902848323488,1009.4191364986333
2010-07-15,26.448874284482066,94,8.661561697645707,1021.3212094722782
2010-07-16,35.37700399322719,30,5.250553462315324,1008.772524399981
2010-07-17,29.355623517158463,87,6.911485429014471,1010.751009107972
2010-07-18,23.369882339160796,55,2.771130648712782,1025.5802238811582
2010-07-19,31.006069610819722,49,7.7013839996065565,1016.9163196206739
2010-07-20,22.959623134892244,39,7.720052677139936,1026.9853262712118
2010-07-21,14.80937732411073,88,3.469681236628851,1022.9805987335234
2010-07-22,19.95956844541298,70,4.4014850135976875,1003.2332817092994
2010-07-23,15.646040394870722,34,2.4920576355869084,1013.978669417593
2010-07-24,23.24243257979346,94,9.777329721567591,1024.8994903996854
2010-07-25,25.092091895947757,46,6.63322448205491,1002.7782393484899
2010-07-26,33.382186561376415,51,9.378166866797397,1019.1971082035867
2010-07-27,26.634636868820813,70,3.3821626644767653,1014.6076352630125
2010-07-28,23.90449735595568,97,7.927963673470453,997.4521125787761
2010-07-29,29.147027905917447,98,7.775657116905049,1016.1965930451894
2010-07-30,13.944323454960575,40,7.070728692732144,1006.6253198387346
2010-07-31,26.178072790542828,85,9.673570265034604,1003.3234821788358
2010-08-01,28.854325969434832,80,4.238775693009998,1015.0914067582263
2010-08-02,17.607068771100792,50,1.7418145741026942,995.6914706074699
2010-08-03,30.718770216034645,55,6.881234162818577,1008.2570970741511
2010-08-04,26.69248203747207,48,7.428443104533459,1040.5117425250264
2010-08-05,22.923560430495993,89,5.963075447858739,1021.5022239340694
2010-08-06,28.163909330531425,76,2.4647699847672646,1006.1857509383265
2010-08-07,36.35346428902198,55,5.292331445858876,1029.041659401004
2010-08-08,25.909331275292477,69,3.465802497406729,1005.0795643922287
2010-08-09,26.24110293150168,34,4.560932017583546,1009.4630484686453
2010-08-10,22.70319550229878,50,6.629576470524307,1003.5114859007072
2010-08-11,20.75077815267604,33,7.579540055562928,1017.5607987866603
2010-08-12,29.151679082721227,52,2.7061345635627596,1028.6862962209714
2010-08-13,20.719580870455665,44,4.350590926146056,1005.0099376744014
2010-08-14,25.357831186096963,37,3.0570349244204773,994.3955696259092
2010-08-15,22.611712766174417,70,2.387000331687757,1025.9096667451943
2010-08-16,27.39489912873196,48,7.942178589960465,1030.5380050108768
2010-08-17,26.66831052643474,75,9.137900597151427,995.0491953358527
2010-08-18,30.187699721289498,57,4.017205764003479,1019.6005434144645
2010-08-19,22.449918005726264,97,7.637149781550785,1017.2650535211529
2010-08-20,23.650625323533145,44,9.021455248961905,1007.1252469511224
2010-08-21,20.106181421088465,66,8.5381800000372,1001.0564433333077
2010-08-22,22.77853369961944,30,2.236727191122646,1024.9175034544655
2010-08-23,26.88650246522426,96,9.584772874376933,1016.7907053145719
2010-08-24,28.78494308322676,53,4.078426184079893,1017.5442645742672
2010-08-25,20.389173379111874,56,3.7227862811514454,1008.782306471668
2010-08-26,29.3480296005283,69,1.0930976091389133,1006.9809079555005
2010-08-27,31.778189294024756,92,5.118649713996389,990.4502645872606
2010-08-28,27.067174516118506,90,1.5356293485888228,1012.7197197021512
2010-08-29,34.38397906279033,65,2.861128298810547,1029.3882637945421
2010-08-30,21.131054004482134,53,3.510954906789173,1006.0974557995135
2010-08-31,18.776726483442914,53,8.183850073170998,999.7758530573326
2010-09-01,16.106398755478608,33,8.817142178761017,1019.35664566457
2010-09-02,32.480221557445915,96,3.373430015883962,1021.2007999844634
2010-09-03,28.27182828177029,63,8.657632151823453,1009.1409403931882
2010-09-04,24.722076645447725,86,8.643693905013015,1011.5123553530036
2010-09-05,26.399843131599102,78,7.764184028656299,1017.6390311721876
2010-09-06,19.372554763508116,82,1.8936035831442246,1013.4445053137067
2010-09-07,37.228759898084135,52,7.058067045556926,1025.00129335754
2010-09-08,25.646105909876137,98,9.477728613515403,1039.372425759242
2010-09-09,25.546973973024464,82,6.984134548287992,997.9083644480954
2010-09-10,28.62883311949346,91,3.6503600665244225,1027.2975513055799
2010-09-11,27.405046158683568,70,5.255503515592897,1016.0525970102333
2010-09-12,26.119420121395656,86,6.6343879118350095,1028.8820093885415
2010-09-13,21.04762772277344,89,5.350418882920784,1022.2435451126568
2010-09-14,27.357341785679978,83,1.6395529464442133,1015.6115645993572
2010-09-15,34.41012248237517,99,3.4646084241941963,1022.6002294244104
2010-09-16,31.727100230774887,86,8.122762290259509,1011.058442288152
2010-09-17,32.965933133196984,39,8.683471437907416,1007.2569857789515
2010-09-18,22.443921617844076,69,1.804350310797917,1023.1086311559835
2010-09-19,20.051975898707095,36,9.547674147787884,1006.5567155121049
2010-09-20,24.37106539950176,67,3.6238148695617887,1021.4237259164157
2010-09-21,25.278624561443472,90,6.791980517941839,1015.307475830875
2010-09-22,30.470957592354743,32,7.642338886588471,991.7055834887742
2010-09-23,16.537676851425903,80,8.213489229059892,1009.2561754953706
2010-09-24,32.64775159730307,76,9.484622171146336,1018.3483819502462
2010-09-25,24.209960507105052,97,3.4727357062738147,1010.9399933609151
2010-09-26,22.8655946502629,67,8.655811318239767,989.5326788823781
2010-09-27,19.93947812369916,65,1.751025582643967,1028.2075012782616
2010-09-28,16.725716640671152,70,7.197888610359131,1016.6937505127161
2010-09-29,29.115852919809573,98,7.548788430382866,1019.4373929126981
2010-09-30,25.36658983594202,42,6.938370791412544,1010.2672384782176
2010-10-01,18.55019550129473,87,2.8969899932839533,1020.3148968814666
2010-10-02,18.52460613968192,79,8.793909896644433,1033.348201445867
2010-10-03,23.32107650354936,59,2.1041554020187525,1007.6492701637264
2010-10-04,33.34510762644696,91,1.009530519447893,1031.6701270535707
2010-10-05,23.702043243181976,54,7.3159174108131655,1018.98564065892
2010-10-06,17.48428523440947,56,5.01701929471097,1006.3056725196313
2010-10-07,23.77128467957028,80,8.566431189607423,1037.12390637591
2010-10-08,23.636382151261646,86,4.14227284005346,1018.9164023988893
2010-10-09,11.515566785292142,76,2.0986465908232717,1021.7647866877304
2010-10-10,24.72852566741094,68,8.446200828463763,1012.3064789527324
2010-10-11,23.84532734895661,45,5.714641500580681,1007.0367335467048
2010-10-12,28.48103182406709,51,2.2973600277083714,1016.6781324467579
2010-10-13,34.244780474726724,83,7.343647986571234,1030.8146372348333
2010-10-14,30.632825147738785,50,5.355579565650255,1011.9034018781431
2010-10-15,23.655556547225846,45,6.240973331283039,1014.7324875442587
2010-10-16,19.467370456291647,88,4.878534212962528,1029.5632847197958
2010-10-17,37.8667990162493,60,8.37273534627106,1011.9967315419576
2010-10-18,25.29609217007244,71,8.380845798988974,1020.1027631116912
2010-10-19,25.06964645956473,61,7.239193807331669,1023.773505067397
2010-10-20,24.879374564449982,88,1.5013130852663916,1013.0321905112302
2010-10-21,25.990423803839274,63,8.469111688088654,1018.0983759319993
2010-10-22,24.278197940380288,38,6.874623315062643,1021.6110277768117
2010-10-23,22.131689965598817,40,7.1217295770408455,1010.9908480645587
2010-10-24,22.26570529379804,39,3.9483369838367803,1023.1576516498999
2010-10-25,24.836233648920008,46,8.853155783491564,1009.5301391654456
2010-10-26,22.282876144331176,97,7.391030202231146,1008.249124210395
2010-10-27,21.435771086614178,77,1.5696094320273475,999.7295893917955
2010-10-28,25.532151138459483,81,4.373891326858546,1009.9653765609894
2010-10-29,23.725113912895722,54,8.920613438621347,1006.8449729812978
2010-10-30,32.51996494291345,50,0.9483686661251005,1010.9912604374503
2010-10-31,11.745150958034941,94,9.63345788659947,1021.1199263191448
2010-11-01,30.45753425961231,92,6.952044399035847,997.743257466249
2010-11-02,31.230425962488145,80,6.498071787612078,995.2532910541289
2010-11-03,14.633048837959253,65,3.070312936635918,1007.5092078334872
2010-11-04,23.286562029598258,95,2.8635219930221822,1019.6123049358665
2010-11-05,23.142795670021044,44,9.449553085141657,1017.8886494701968
2010-11-06,17.962441526410892,68,3.333588315224166,1007.3493766708907
2010-11-07,21.110916562045624,99,7.867300318830494,1026.6940823215646
2010-11-08,19.447120772670857,30,4.234657082967252,1008.4159006488165
2010-11-09,33.761352217118116,52,1.8229136724546877,1019.6245398612713
2010-11-10,29.678391965737305,68,0.6017953281059101,1011.3721367246583
2010-11-11,31.357775474970794,86,5.6704447016448825,1006.3122364900635
2010-11-12,28.608360320216175,63,9.76989877621486,1008.9493321188526
2010-11-13,19.354741143913856,70,4.006793841187442,1022.3400038481356
2010-11-14,22.37739866860113,42,3.893327172933926,1018.6102514514275
2010-11-15,27.44687280613959,99,3.7688703695697,1024.6810266377654
2010-11-16,18.889360955540273,35,5.445166454396155,1018.6098608253708
2010-11-17,28.56499215086194,81,4.686316392530789,998.8883053682578
2010-11-18,23.798373009209325,32,8.859188953906637,1036.1441483430879
2010-11-19,23.125895962252013,92,5.302447521373158,1018.7516901405847
2010-11-20,28.554799841017456,78,5.323699462791404,1020.1467155438824
2010-11-21,27.2213165574302,76,1.8145301498452877,1011.2316232050343
2010-11-22,23.1951691709046,84,9.836025638648666,1026.1317829330071
2010-11-23,30.79664901682124,93,2.874742463253882,1004.0689243939988
2010-11-24,19.594683362000513,94,1.1969586408662254,1021.0982907766349
2010-11-25,28.07967803472132,96,6.799889365264484,994.2036671775296
2010-11-26,27.96550628984192,44,6.15598051649029,1021.7720852135018
2010-11-27,23.452267803430047,61,4.443883712931084,1004.2044958836057
2010-11-28,26.63066511121059,97,4.510826221866441,1017.7699452042713
2010-11-29,18.744432118073483,47,7.958107249941096,1028.5734046674618
2010-11-30,29.620135096034506,72,2.359270080946666,1023.2271737450044
2010-12-01,24.075489317785056,64,8.292406529976454,1027.2438167011755
2010-12-02,22.386384897404803,87,6.663097582002672,1026.208484436478
2010-12-03,30.245046129184445,62,4.480212850905481,1009.7571725709012
2010-12-04,21.478281547286205,43,4.8512718575467515,1020.9833017380786
2010-12-05,17.957693518182204,63,2.93814846826791,997.7508310405819
2010-12-06,17.216854132380483,90,7.64508616062126,1008.1306358205575
2010-12-07,28.030049756728197,33,5.372310051900044,1028.9265488828405
2010-12-08,18.597853237518585,88,3.548118156123514,1011.1496319757377
2010-12-09,33.77397090992182,58,6.1624760997290275,996.3199811332926
2010-12-10,14.59035296058139,35,9.959477294487568,1035.1369891733136
2010-12-11,33.48228184145019,78,4.634991656737261,1020.6225028316971
2010-12-12,26.05508733601309,69,9.246568307396887,1022.644782203058
2010-12-13,24.516434440648037,94,3.777659979283378,1005.195304650781
2010-12-14,22.275404565955252,98,1.019960715787366,1017.8405657052987
2010-12-15,26.995680571760353,56,2.4403000105000743,1017.575749708892
2010-12-16,24.81182648787576,35,4.477603861613,1006.7851514337633
2010-12-17,30.516509410082605,42,2.5865318216484057,1013.3018031447684
2010-12-18,25.571138243310198,93,0.5021568630734277,999.9953228721698
2010-12-19,25.75150880730939,91,9.192514608601508,1011.53290467124
2010-12-20,23.18193893893072,48,8.516854406693826,1024.738462572598
2010-12-21,24.715271881394663,72,7.551776199125998,1007.5315174100791
2010-12-22,26.539008844460295,49,2.094238658637272,1034.0729783642655
2010-12-23,16.449158036716874,97,1.6434539739948675,1000.6390848746495
2010-12-24,18.259072889471433,73,1.14224511998764,1012.398246502044
2010-12-25,28.716320470113576,52,7.378277293342752,1008.4357003638587
2010-12-26,25.854327190639708,31,9.32367562653491,1013.1981916862713
2010-12-27,24.080083318236603,51,4.590090298673852,1028.7147478214092
2010-12-28,25.092169665326967,86,1.6318363839624577,1005.155445035359
2010-12-29,26.737908526808354,36,5.367731796955012,1010.4872946907047
2010-12-30,22.301201598453193,85,3.8139031208569865,1021.5450575272314
2010-12-31,21.108476372988438,96,4.060836781324978,1015.9315877991766
2011-01-01,25.979226275488408,45,6.402640929479219,1016.7517494930901
2011-01-02,20.10813611192484,80,7.327822075990922,1005.3472366040045
2011-01-03,27.041263778572358,41,1.550734189295028,1014.284165283975
2011-01-04,16.4870819788108,82,0.8381071926615257,1026.3157845153953
2011-01-05,30.14577818662822,34,9.94613787551429,998.9047901691902
2011-01-06,27.362987412065216,56,2.710919314697742,1008.0269084930097
2011-01-07,26.28014867156938,41,1.0113899866303613,996.8445837047466
2011-01-08,29.91345491972757,46,2.3038156264112395,1020.3697569694374
2011-01-09,33.32737222231288,35,0.8700995403104101,1027.2547054531447
2011-01-10,30.07185032509065,34,4.222203498863131,1013.1659001270796
2011-01-11,15.795628843341774,86,8.12281695228758,1004.944799854847
2011-01-12,18.602115166321493,57,3.7418222726983457,1005.2375354854546
2011-01-13,21.875907111521606,98,4.719742365344482,1012.0294279212726
2011-01-14,25.13045525105417,88,6.918074348890668,1011.9912795460848
2011-01-15,27.588295102345615,62,5.334493665663862,1024.1183177851337
2011-01-16,21.371280934232672,91,8.68373401720258,1008.3112396555699
2011-01-17,25.93383382238539,79,8.727338912934687,1019.3507833818586
2011-01-18,21.22308533823339,48,0.5941516071659596,1011.9452997075214
2011-01-19,21.942410985040258,98,7.891439911590392,1007.5524304476016
2011-01-20,17.96669451575889,95,4.876969202295902,1011.6962393665902
2011-01-21,20.38383376944548,76,9.8939851423848,1018.3653838187098
2011-01-22,18.24157697191833,68,5.090704720816634,1024.149333898817
2011-01-23,20.120633735113337,97,9.875511481188827,1012.4802681284151
2011-01-24,30.268208983039198,62,7.668408931454498,1002.9606186920223
2011-01-25,20.253005555840286,42,2.86174640382641,1024.9971480326544
2011-01-26,38.161910324186955,83,5.614752303226098,1006.0183061684788
2011-01-27,27.466589504404446,36,9.925288575046537,1017.6082316767753
2011-01-28,25.92418061847437,43,8.646540773643276,1014.7516733229625
2011-01-29,20.708211099093933,48,1.4249854910166004,1013.4142990765378
2011-01-30,28.501549397044958,83,7.210533969694962,1010.1302369981199
2011-01-31,22.12181086881113,49,3.783006065772724,1021.2014878041547
2011-02-01,25.610049073226808,58,0.5663314878633071,979.1793739251249
2011-02-02,37.800422691343975,53,4.333069205756496,1026.3647050836703
2011-02-03,24.51970050137675,92,2.7301670063872274,1005.8749222560597
2011-02-04,30.74636663142838,86,8.279258069944479,1019.0795690975065
2011-02-05,21.48411787437056,37,3.704640784034772,1018.5502561793493
2011-02-06,24.82505754751519,91,8.361475092561262,1027.7497738202082
2011-02-07,33.85400317817755,58,0.5056804189305555,1016.9774913553807
2011-02-08,21.865164711061162,46,3.424281925248132,1006.7089081936596
2011-02-09,34.062242789984644,95,2.7910695359237385,998.9524501208903
2011-02-10,28.538759677277376,35,2.7188899301518044,1011.5119684512703
2011-02-11,22.18766612052866,87,1.1477728877718956,995.4182457111699
2011-02-12,28.162038695277605,98,2.2776805688997666,1008.7151429368924
2011-02-13,29.86277224813365,57,5.777720913913389,1012.073693796698
2011-02-14,28.10904981108598,91,3.2679301919585724,1008.1008402197108
2011-02-15,17.148876400547717,70,4.465250432126906,1015.4177365736491
2011-02-16,21.364314120875658,98,4.080235363298291,1012.6389598908079
2011-02-17,23.762406822242475,70,8.821096787498998,1011.7231345867121
2011-02-18,24.62783285449977,78,9.100340490599898,990.7584938296269
2011-02-19,28.103360487753392,78,5.18309123073067,1002.0529481931445
2011-02-20,25.888505004666268,32,3.636481527998242,1021.4265673185488
2011-02-21,18.323278206449494,39,1.5146066880224545,1023.0425627294744
2011-02-22,26.900989255029817,64,9.557327354129903,996.61223282021
2011-02-23,28.052928726419115,31,1.0721559765528257,1006.8528181876587
2011-02-24,27.7989522396552,53,3.327677636898664,1025.7196536759914
2011-02-25,30.403903627773108,67,3.3316289111150397,1007.8196118659486
2011-02-26,29.16961077274452,51,3.5438122183320417,1013.8850921287489
2011-02-27,27.295900396142184,55,2.060725011087888,1029.4180532901592
2011-02-28,24.649171442706766,72,7.940033593775123,1011.384226885566
2011-03-01,16.69519533242004,84,1.6637296886768975,1009.9528058981289
2011-03-02,27.148091095662927,68,6.531613261955046,1013.4296330940737
2011-03-03,26.038438435815557,58,1.6765372537052659,1033.5341079789982
2011-03-04,26.357894185976868,49,1.1700885571330872,1019.4620183628948
2011-03-05,18.616257120898453,70,9.139580285015827,1015.1908162777977
2011-03-06,19.594717297958688,83,2.306223280027704,1009.7564004431841
2011-03-07,30.26576426666452,49,8.30187646831719,1020.3881692818112
2011-03-08,24.802224230716725,48,5.67399327551779,1021.596997699308
2011-03-09,28.40750348686312,95,1.2396369362833113,1004.2682149052453
2011-03-10,25.141591880652307,59,9.57675781866164,1021.8662819194616
2011-03-11,25.148780697478728,82,2.8461310864229787,1013.4884771337657
2011-03-12,29.691419029879988,63,8.666630780849761,1015.2479863462861
2011-03-13,22.41977635891313,51,2.1036950549533597,1006.1571099701168
2011-03-14,25.480603884704916,96,8.612457380347603,1011.0001797217109
2011-03-15,22.688623556474788,35,0.6256737226002929,1004.6985773477717
2011-03-16,22.82751886283842,56,5.361914337410067,1004.217818298837
2011-03-17,23.454139382656802,39,7.80970450450479,1018.7709022042678
2011-03-18,26.110668858168566,77,9.380557416181441,1011.4488343455689
2011-03-19,22.606256891682612,99,9.137420293961627,1002.0036233013758
2011-03-20,31.278780627867604,88,8.286436260702626,1036.7705264748838
2011-03-21,20.52696348890248,88,8.937817821782389,1003.7534496068406
2011-03-22,24.065641779193204,31,2.392587015452227,1025.9210296101933
2011-03-23,22.801344708629124,58,3.199750809261423,1000.235363583782
2011-03-24,32.23488942176866,97,3.245200986750056,1019.565023351678
2011-03-25,25.982773882557872,94,4.082012344516139,1012.4943963138131
2011-03-26,30.159222697343175,55,4.236546368659292,1008.709432686416
2011-03-27,17.57219813481514,39,5.673275584219417,1016.967423237657
2011-03-28,26.335251329346296,82,2.0188577519811934,1015.6225985632933
2011-03-29,29.448153978117183,88,7.0668433059668985,1006.8753481631795
2011-03-30,25.41141994637712,51,2.0918821233928115,1006.42261119213
